Id,WarehouseId,Type,Name,Zone,Level,Position,Barcode,Rack,StoreTime,CreateTime,CreatedById,Capacity,MaxWeight,Sorting
569,5,3,WH1-H5-R03-L4-P46,503,4,46,1503446,R - 503,2026-01-28 16:19:29.355267+00,2026-01-28 16:17:58.969961+00,11,0,0,
570,5,3,WH1-H5-R03-L4-P47,503,4,47,1503447,R - 503,2026-01-28 16:19:54.523304+00,2026-01-28 16:17:59.503486+00,11,0,0,
571,5,3,WH1-H5-R03-L4-P48,503,4,48,1503448,R - 503,2026-01-28 16:20:08.198882+00,2026-01-28 16:18:00.10334+00,11,0,0,
572,5,3,WH1-H5-R03-L4-P49,503,4,49,1503449,R - 503,2026-01-28 16:20:23.776305+00,2026-01-28 16:18:00.718131+00,11,0,0,
573,5,3,WH1-H5-R03-L4-P50,503,4,50,1503450,R - 503,2026-01-28 16:20:37.120837+00,2026-01-28 16:18:01.436416+00,11,0,0,
574,5,3,WH1-H5-R03-L4-P51,503,4,51,1503451,R - 503,2026-01-28 16:21:01.068496+00,2026-01-28 16:18:02.159266+00,11,0,0,
575,5,3,WH1-H5-R03-L4-P52,503,4,52,1503452,R - 503,2026-01-28 16:21:14.14559+00,2026-01-28 16:18:02.953997+00,11,0,0,
577,5,3,WH1-H5-R03-L4-P53,503,4,53,1503453,R - 503,2026-01-28 16:30:35.233865+00,2026-01-28 16:29:57.106477+00,11,0,0,
589,5,3,WH1-H5-R03-L4-P54,503,4,54,1503454,R - 503,2026-04-08 10:06:26.642782+00,2026-04-08 10:06:26.642782+00,NULL,0,0,
590,5,3,WH1-H5-R03-L4-P55,503,4,55,1503455,R - 503,2026-04-08 10:10:33.997028+00,2026-04-08 10:07:37.324676+00,NULL,0,0,
591,5,3,WH1-H5-R03-L4-P56,503,4,56,1503456,R - 503,2026-04-08 10:10:33.997028+00,2026-04-08 10:10:33.997028+00,NULL,0,0,
592,5,3,WH1-H5-R03-L4-P57,503,4,57,1503457,R - 503,2026-04-08 10:15:40.819193+00,2026-04-08 10:10:33.997028+00,NULL,0,0,
593,5,3,WH1-H5-R03-L4-P58,503,4,58,1503458,R - 503,2026-04-08 10:15:40.819193+00,2026-04-08 10:15:40.819193+00,NULL,0,0,
594,5,3,WH1-H5-R03-L4-P59,503,4,59,1503459,R - 503,2026-04-08 10:18:09.842985+00,2026-04-08 10:18:09.842985+00,NULL,0,0,
595,5,3,WH1-H5-R03-L4-P60,503,4,60,1503460,R - 503,2026-04-08 10:23:24.845139+00,2026-04-08 10:23:24.845139+00,NULL,0,0,
596,5,3,WH1-H5-R03-L4-P61,503,4,61,1503461,R - 503,2026-04-08 10:23:24.845139+00,2026-04-08 10:23:24.845139+00,NULL,0,0,
597,5,3,WH1-H5-R03-L4-P62,503,4,62,1503462,R - 503,2026-04-08 10:23:24.845139+00,2026-04-08 10:23:24.845139+00,NULL,0,0,
598,5,3,WH1-H5-R03-L4-P63,503,4,63,1503463,R - 503,2026-04-08 10:23:24.845139+00,2026-04-08 10:23:24.845139+00,NULL,0,0,
599,5,3,WH1-H5-R03-L4-P64,503,4,64,1503464,R - 503,2026-04-08 10:23:24.845139+00,2026-04-08 10:23:24.845139+00,NULL,0,0,
600,5,3,WH1-H5-R03-L4-P65,503,4,65,1503465,R - 503,2026-04-08 10:23:24.845139+00,2026-04-08 10:23:24.845139+00,NULL,0,0,
601,5,3,WH1-H5-R03-L4-P66,503,4,66,1503466,R - 503,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
602,5,3,WH1-H5-R02-L1-P01,502,1,01,1502101,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
603,5,3,WH1-H5-R02-L1-P02,502,1,02,1502102,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
604,5,3,WH1-H5-R02-L1-P03,502,1,03,1502103,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
605,5,3,WH1-H5-R02-L1-P04,502,1,04,1502104,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
606,5,3,WH1-H5-R02-L1-P05,502,1,05,1502105,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
607,5,3,WH1-H5-R02-L1-P06,502,1,06,1502106,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
608,5,3,WH1-H5-R02-L1-P07,502,1,07,1502107,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
609,5,3,WH1-H5-R02-L1-P08,502,1,08,1502108,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
610,5,3,WH1-H5-R02-L1-P09,502,1,09,1502109,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
611,5,3,WH1-H5-R02-L1-P10,502,1,10,1502110,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
612,5,3,WH1-H5-R02-L1-P11,502,1,11,1502111,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
613,5,3,WH1-H5-R02-L1-P12,502,1,12,1502112,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
614,5,3,WH1-H5-R02-L1-P13,502,1,13,1502113,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
615,5,3,WH1-H5-R02-L1-P14,502,1,14,1502114,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
616,5,3,WH1-H5-R02-L1-P15,502,1,15,1502115,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
617,5,3,WH1-H5-R02-L1-P16,502,1,16,1502116,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
618,5,3,WH1-H5-R02-L1-P17,502,1,17,1502117,R - 502,2026-04-08 10:34:43.376703+00,2026-04-08 10:34:43.376703+00,NULL,0,0,
619,5,3,WH1-H5-R02-L1-P18,502,1,18,1502118,R - 502,2026-04-08 10:37:32.550096+00,2026-04-08 10:37:08.015311+00,NULL,0,0,
620,5,3,WH1-H5-R02-L1-P19,502,1,19,1502119,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:39:12.495582+00,NULL,0,0,
621,5,3,WH1-H5-R02-L1-P20,502,1,20,1502120,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
622,5,3,WH1-H5-R02-L1-P21,502,1,21,1502121,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
623,5,3,WH1-H5-R02-L2-P01,502,2,01,1502201,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
624,5,3,WH1-H5-R02-L2-P02,502,2,02,1502202,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
625,5,3,WH1-H5-R02-L2-P03,502,2,03,1502203,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
626,5,3,WH1-H5-R02-L2-P04,502,2,04,1502204,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
627,5,3,WH1-H5-R02-L2-P05,502,2,05,1502205,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
628,5,3,WH1-H5-R02-L2-P06,502,2,06,1502206,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
629,5,3,WH1-H5-R02-L2-P07,502,2,07,1502207,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
630,5,3,WH1-H5-R02-L2-P08,502,2,08,1502208,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
631,5,3,WH1-H5-R02-L2-P09,502,2,09,1502209,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
632,5,3,WH1-H5-R02-L2-P10,502,2,10,1502210,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
633,5,3,WH1-H5-R02-L2-P11,502,2,11,1502211,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
634,5,3,WH1-H5-R02-L2-P12,502,2,12,1502212,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
635,5,3,WH1-H5-R02-L2-P13,502,2,13,1502213,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
636,5,3,WH1-H5-R02-L2-P14,502,2,14,1502214,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
637,5,3,WH1-H5-R02-L2-P15,502,2,15,1502215,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
638,5,3,WH1-H5-R02-L2-P16,502,2,16,1502216,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
639,5,3,WH1-H5-R02-L2-P17,502,2,17,1502217,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
640,5,3,WH1-H5-R02-L2-P18,502,2,18,1502218,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
641,5,3,WH1-H5-R02-L2-P19,502,2,19,1502219,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
642,5,3,WH1-H5-R02-L2-P20,502,2,20,1502220,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
643,5,3,WH1-H5-R02-L2-P21,502,2,21,1502221,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
644,5,3,WH1-H5-R02-L3-P01,502,3,01,1502301,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
645,5,3,WH1-H5-R02-L3-P02,502,3,02,1502302,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
646,5,3,WH1-H5-R02-L3-P03,502,3,03,1502303,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
647,5,3,WH1-H5-R02-L3-P04,502,3,04,1502304,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
648,5,3,WH1-H5-R02-L3-P05,502,3,05,1502305,R - 502,2026-04-08 10:51:38.221031+00,2026-04-08 10:51:38.221031+00,NULL,0,0,
649,5,3,WH1-H5-R02-L3-P06,502,3,06,1502306,R - 502,2026-04-08 10:54:14.423563+00,2026-04-08 10:54:14.423563+00,NULL,0,0,
650,5,3,WH1-H5-R02-L3-P07,502,3,07,1502307,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
651,5,3,WH1-H5-R02-L3-P08,502,3,08,1502308,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
652,5,3,WH1-H5-R02-L3-P09,502,3,09,1502309,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
653,5,3,WH1-H5-R02-L3-P10,502,3,10,1502310,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
654,5,3,WH1-H5-R02-L3-P11,502,3,11,1502311,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
655,5,3,WH1-H5-R02-L3-P12,502,3,12,1502312,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
656,5,3,WH1-H5-R02-L3-P13,502,3,13,1502313,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
657,5,3,WH1-H5-R02-L3-P14,502,3,14,1502314,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
658,5,3,WH1-H5-R02-L3-P15,502,3,15,1502315,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
659,5,3,WH1-H5-R02-L3-P16,502,3,16,1502316,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
660,5,3,WH1-H5-R02-L3-P17,502,3,17,1502317,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
661,5,3,WH1-H5-R02-L3-P18,502,3,18,1502318,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
662,5,3,WH1-H5-R02-L3-P19,502,3,19,1502319,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
663,5,3,WH1-H5-R02-L3-P20,502,3,20,1502320,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
664,5,3,WH1-H5-R02-L3-P21,502,3,21,1502321,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
665,5,3,WH1-H5-R02-L4-P01,502,4,01,1502401,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
666,5,3,WH1-H5-R02-L4-P02,502,4,02,1502402,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
667,5,3,WH1-H5-R02-L4-P03,502,4,03,1502403,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
668,5,3,WH1-H5-R02-L4-P04,502,4,04,1502404,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
669,5,3,WH1-H5-R02-L4-P05,502,4,05,1502405,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
670,5,3,WH1-H5-R02-L4-P06,502,4,06,1502406,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
671,5,3,WH1-H5-R02-L4-P07,502,4,07,1502407,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
672,5,3,WH1-H5-R02-L4-P08,502,4,08,1502408,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
673,5,3,WH1-H5-R02-L4-P09,502,4,09,1502409,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
674,5,3,WH1-H5-R02-L4-P10,502,4,10,1502410,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
675,5,3,WH1-H5-R02-L4-P11,502,4,11,1502411,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
676,5,3,WH1-H5-R02-L4-P12,502,4,12,1502412,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
677,5,3,WH1-H5-R02-L4-P13,502,4,13,1502413,R - 502,2026-04-08 11:07:44.728542+00,2026-04-08 11:07:44.728542+00,NULL,0,0,
678,5,3,WH1-H5-R02-L4-P14,502,4,14,1502414,R - 502,2026-04-08 11:10:02.293872+00,2026-04-08 11:10:02.293872+00,NULL,0,0,
681,5,0,WH1-H5-R02-L4-P15,502,4,15,1502415,R - 502,2026-04-09 08:35:58.528449+00,2026-04-09 08:34:12.550061+00,NULL,0,0,
690,5,2,WH1-H5-R02-L4-P16,502,4,16,1502416,R - 502,2026-05-04 12:18:08.989535+00,2026-05-04 12:18:08.989535+00,NULL,0,0,
694,5,2,WH1-H5-R02-L4-P17,502,4,17,1502417,R - 502,2026-05-13 12:42:20.462776+00,2026-05-13 12:41:39.216326+00,NULL,0,0,
695,5,2,WH1-H5-R02-L4-P18,502,4,18,1502418,R - 502,2026-05-13 12:42:20.462776+01,2026-05-13 12:41:39.216326+01,NULL,0,0,
696,5,2,WH1-H5-R02-L4-P19,502,4,19,1502419,R - 502,2026-05-13 12:42:20.462776+02,2026-05-13 12:41:39.216326+02,NULL,0,0,
697,5,2,WH1-H5-R02-L4-P20,502,4,20,1502420,R - 502,2026-05-13 12:42:20.462776+03,2026-05-13 12:41:39.216326+03,NULL,0,0,
698,5,2,WH1-H5-R02-L4-P21,502,4,21,1502421,R - 502,2026-05-13 12:42:20.462776+04,2026-05-13 12:41:39.216326+04,NULL,0,0,
